Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Parking,id,Provincia,Región,rango_baths,rango_dormitorios,rango_parqueos
775623,lobarnechea,CaminoLasHualtatas/LaRepresa,4,4,195.0,0,10672225,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
224159,caleradetango,Volcanparinacota83,3,2,125.0,4,10092554,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
660387,lobarnechea,Bernardolarrain-colegiomontetabororamicasur/avenidaladehesa,4,5,180.0,1,9194806,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
885983,lascondes,MartinDeZamoraSanchezFontecilla,4,2,173.0,1,6525973,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
837672,lobarnechea,ColegioMonteTaboryNazaret,3,4,160.0,2,8543259,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
99626,lampa,C.ValleCanelaYC61376/Herrera,4,1,90.0,0,9866559,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
793351,lobarnechea,Av.Ladehesa,3,3,220.0,2,9311581,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
161893,nunoa,Casa3Pisosenexcelenteubicación,2,0,82.0,1,6722305,Santiago,Metropolitana de Santiago,Sin Baños,1-5,1-5
62267,colina,Am55967frayandresito/pedrolira,2,1,42.0,0,6211447,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
512133,santiago,SantaRosaconGeneralGana,5,5,379.0,0,8334864,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
111582,sanbernardo,Lossuspiros,3,3,90.0,2,8644246,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
211706,lagranja,VicuñaMackenna/Achao,5,2,122.0,0,7766066,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1994458,lascondes,Colinadelmirador,5,6,930.0,4,6795785,Santiago,Metropolitana de Santiago,6-10,1-5,1-5
105853,sanbernardo,Casa2PisosenVillaLasBrisasdeSn.Bernardo,2,3,73.0,0,9171883,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
146260,pudahuel,JoséManuelGuzmánconCerroSanCristóbal,4,2,72.0,2,6941494,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
199253,santiago,Santiago,3,2,100.0,1,5020370,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
159402,maipu,Autopistadelsol/caminorinconada,3,2,70.0,0,7878901,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
199446,lampa,condominioelalba,3,3,80.0,4,8700238,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
1240996,providencia,mariategui2350,4,3,250.0,4,9170359,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
432133,laflorida,Lasnalcassur,3,2,131.0,4,6835794,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
286426,conchali,Mercedarios,10,5,110.0,4,8508475,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
177285,santiago,MetroRondizzoni/Av.PedroMontt,1,1,138.0,0,10636414,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
143213,puentealto,Barceloneta1Pte.cercanoCardenalOviedo,3,2,86.0,1,10020182,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
199253,puentealto,Casa2PisosenSantaMaríadelPeñón,4,2,100.0,0,10366684,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
1165650,providencia,ElAguilucho,6,5,340.0,3,8328086,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
671468,colina,LasFlores,3,3,170.0,4,10111586,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
238803,quintanormal,Radal1380,3,1,115.0,1,8082358,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
186800,quilicura,Loovalle,4,3,95.0,3,11686422,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
2216065,vitacura,ColegioSanBenito/AguadelPalo,6,5,500.0,0,7488491,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
571745,colina,LaReservaChicureoColina,2,3,173.0,6,8558817,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
155125,laflorida,Santaraquel,3,2,110.0,0,10412629,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
145704,puentealto,PasajeLaCañadaPoniente,3,2,88.0,1,8290825,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
118306,penaflor,Av.Balmaceda/ManuelCastillo,3,1,92.0,0,9364150,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
149440,macul,RamónCruz//HermanoMartínPanero,3,1,58.0,3,10982469,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
212329,sanbernardo,SuspirosAlmiranteRivero,4,3,120.0,4,9391497,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
1320775,lascondes,LasCondesas,4,3,290.0,4,4650727,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1639888,lobarnechea,ElArrayán,7,7,350.0,6,5624618,Santiago,Metropolitana de Santiago,6-10,6-10,6-10
609329,maipu,AvLonquen/Lautaro,5,6,210.0,0,10133816,Santiago,Metropolitana de Santiago,6-10,1-5,1-5
161773,maipu,4poniente,3,3,100.0,2,8959158,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
263712,sanbernardo,AvenidaLasPircas1095,3,3,98.0,2,9168697,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
301385,penalolen,Metrogrecia/avamericovespucio/ellago,9,6,250.0,2,10364755,Santiago,Metropolitana de Santiago,6-10,6-10,6-10
168120,conchali,CasaesquinaenAvenida/180m2/4dormitorios/2baños,4,2,134.0,2,2672835,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
83437,sanbernardo,elfarodenos,4,1,,0,10111566,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
118306,huechuraba,PteSalvadorAllende,3,2,70.0,2,10660369,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
93400,lampa,AlcaldeManuelHuichipoco,3,1,100.0,1,10349309,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
97136,sanbernardo,Cam.PadreHurtadoYC-60715/Av.Central,3,2,51.0,0,9222592,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
97136,sanramon,SanRamón,4,1,199.0,3,7607371,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
465374,santiago,ArzobispoGonzález/Catedral,5,3,267.0,2,10973779,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
68493,padrehurtado,Casa2PisosenPadreHurtado,3,2,65.0,0,9618754,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
323545,lacisterna,Joseuretaesquinamaria,4,3,250.0,4,6509551,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
118306,pudahuel,Sandanielag-61109/zapallar,2,1,49.0,1,9624794,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
143213,elbosque,Yc53960luisbarrosborgoño/yc53960gral.Körner,2,2,80.0,3,5579140,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
105853,laflorida,Casa2PisosenLaFlorida,6,2,125.0,0,10973957,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
126759,puentealto,Casaacogedora,3,1,60.0,0,10216999,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
1103600,santiago,valparaiso,5,5,,0,10979173,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1768420,vitacura,LuisCarrera/LuisPasteur,3,2,168.0,0,10093845,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
199253,sanmiguel,Casade1PisoenVillaLosOlivos,3,3,89.0,0,4052239,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
172853,maipu,ElOlimpo/NuevaSanMartín,4,2,95.0,1,8441070,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
944044,providencia,JorgeMatteGormaz/DiegodeAlmagro,5,4,248.0,0,9168786,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
93400,santiago,Coquimbo,1,0,,0,11685019,Santiago,Metropolitana de Santiago,Sin Baños,1-5,1-5
384266,laflorida,Elhualle,3,0,,0,11684975,Santiago,Metropolitana de Santiago,Sin Baños,1-5,1-5
195517,quilicura,Alcaldejorgemoya,3,3,85.0,2,8733268,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
181717,cerrillos,Losduraznos,2,0,,0,11684937,Santiago,Metropolitana de Santiago,Sin Baños,1-5,1-5
173101,santiago,Aeropuerto340,5,2,105.0,0,11684753,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
174346,nunoa,Casa3PisoscercanaaEst.MetroS.Bolívar,2,2,78.0,1,6722295,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
173101,puentealto,Padrecarlosgalceron,4,0,,0,11684860,Cordillera,Metropolitana de Santiago,Sin Baños,1-5,1-5
376731,colina,Loteosanluis,4,0,,0,11684840,Chacabuco,Metropolitana de Santiago,Sin Baños,1-5,1-5
624930,lascondes,Av.Lascondes,5,3,138.0,2,11684727,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
221163,colina,ElMolino/CaleteraSanMartín,3,2,95.0,0,11684516,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
503047,colina,CondominioLosNogales,3,2,125.0,0,7750568,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
140722,lagranja,Valdiviaesquinapuntaarenas,2,1,150.0,2,9429189,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1006093,lascondes,Elalamein,5,3,227.0,3,6524217,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
43587,puentealto,Casa2PisosenP.Alto,3,1,71.0,0,6169591,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
136986,lapintana,LaPintana,4,2,51.0,2,7607108,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
465374,lareina,Estupendacasaalaventaenlareina!!callecerradaparamayorseguridadyapasosdeavenidaossa,5,2,113.0,2,11683274,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
199446,sanbernardo,AvenidaLosSuspiros,3,3,90.0,1,11683170,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
88643,sanbernardo,LenkaFranulicSanBernardo,3,2,55.0,0,11683129,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
80946,sanbernardo,LoBlancoconSanFrancisco,3,1,50.0,1,10366367,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
108587,sanbernardo,sanchez13772,3,2,180.0,2,11683086,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
239335,independencia,Hospitales,4,2,122.0,1,8135198,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
128532,sanbernardo,estrelladeBelén1698SanBernardo,4,2,110.0,2,11683066,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
177285,sanbernardo,VolcánLautaro19435,4,3,89.0,2,11683039,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
141828,sanbernardo,Pasaje31873villaterrasolII,3,2,82.0,1,11683025,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
1461796,vitacura,SantaMaría7800-8100,12,6,1446.0,0,6666217,Santiago,Metropolitana de Santiago,6-10,11-15,11-15
235367,maipu,AvenidaAmericoVespucio,4,4,121.0,4,9616460,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
110803,puentealto,pasajeAragones5poniente,2,1,52.0,0,11682886,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
67248,puentealto,jerico,5,2,65.0,0,8036446,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
1329639,lobarnechea,LosNogales/PedroLiraUrueta,6,6,550.0,0,7809602,Santiago,Metropolitana de Santiago,6-10,6-10,6-10
636232,lascondes,Bocaccio/Edimburgo,3,2,96.0,0,6098458,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
2540473,lascondes,Colon/HernandodeMagallanes,5,3,340.0,14,3503977,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
80946,lampa,Casa2PisosenLarapinta,2,1,66.0,0,8502681,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
612299,penaflor,FranciscoHidalgo,4,2,120.0,4,11681603,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
505263,huechuraba,ElCarmen/PedroFontova,4,4,140.0,2,6784839,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
273973,providencia,claudioarrau355,8,8,112.0,0,5916192,Santiago,Metropolitana de Santiago,6-10,6-10,6-10
873130,vitacura,Sportfrancesmanquehuenorte-borderio/colegiolamaisonnetteluispasteur,4,3,140.0,0,10647321,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
704709,colina,Lareserva,6,6,250.0,5,8663659,Chacabuco,Metropolitana de Santiago,6-10,6-10,6-10
76501,puentealto,YC59080Av.Juanita/YC59080EstacionTemuco,4,1,81.0,0,7814149,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
1108032,colina,LosJardinesdeColina,4,4,450.0,4,8964504,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
274792,buin,CondominioLasAraucariasdeBuin,3,3,98.0,2,11680850,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
62267,colina,GeneralSanMartinNU-60877/CristobalColon,3,1,130.0,0,9379180,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
166205,sanbernardo,Villamaestranza,3,2,84.0,1,8565498,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
1768420,vitacura,ClubMilitarLoCurro,5,5,714.0,23,11680591,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
87173,buin,AvenidaElParque,2,1,103.0,0,10651583,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
74720,maipu,CalleLasTinajas,3,1,90.0,0,11680296,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
87173,puentealto,avenidaejercitolibertadorcondomingotocornal,3,1,92.0,1,11680270,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
155666,quilicura,Av.Piedraroja/lostilos,3,3,80.0,1,6509705,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
224159,lampa,Vallegrande/av.Elporvenir,4,3,120.0,1,6493738,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
522548,penalolen,AvenidaConsistorial/Otta,4,4,140.0,2,8076469,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
792465,providencia,Praga/universidaduniacc,6,3,272.0,0,7961280,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
261519,maipu,LagoBolsena18304,4,3,120.0,2,11679889,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
435866,laflorida,JardíndelEdén,4,4,133.0,3,9390052,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
109589,sanramon,PC59745VicuñaMackenna/JuanLuisSanFuentes,5,2,105.0,0,8334936,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
223120,independencia,MetroHospitalesYC55235/FerminVivaceta,6,2,201.0,0,5998478,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
1017129,sanmiguel,SextaAvenida,7,2,1500.0,2,8582638,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
146949,maipu,Metrolasparcelas,3,1,64.0,0,8396185,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
6869801,lascondes,Isabellacatilca,4,3,140.0,2,11679296,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
149440,puentealto,Villaelalbaii,3,1,58.0,1,11679148,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
168643,padrehurtado,Eltrebol,3,2,77.0,1,11678519,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
611634,nunoa,Monseñorayzaguirre,5,2,175.0,1,8135230,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
149440,maipu,Casade1PisoenVillaLoussiana,2,1,65.0,0,8163238,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
423268,colina,Colina,3,3,135.0,2,9408959,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
107098,puentealto,JuandeDiosMalebran/GabrielaPoniente,2,2,62.0,0,10942179,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
191245,sanbernardo,VolcanVillaRicaYC60348/LoMontoya,6,2,161.0,2,8836968,Maipo,Metropolitana de Santiago,1-5,6-10,6-10
585041,colina,avenidachamisero,4,4,140.0,2,8883830,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
191781,laflorida,LaFlorida,5,3,139.0,2,5932167,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
797783,colina,Av.Chamisero,4,4,192.0,8,7112562,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
138979,sanbernardo,LoscanelosconLossuspiros,4,2,90.0,3,8544334,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
283935,sanmiguel,GranAvenida/PrimeraTransversal,3,2,125.0,0,6817618,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
84147,puentealto,JorgePintoYC58563/LasCalas,3,2,80.0,1,7432753,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
1595567,lobarnechea,BernardoLarrainCotapos,7,5,394.0,8,6751192,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
204857,sanbernardo,MallPlazasur,3,3,90.0,2,9623089,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
348692,macul,SantaCarolina/LosOlmos,3,2,100.0,0,7061593,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
633795,lascondes,Flandes/colon/sebastianelcano,3,2,154.0,1,9537801,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
87173,melipilla,Autopistadelsolag/caminolosostolazas,3,1,74.0,2,5213230,Melipilla,Metropolitana de Santiago,1-5,1-5,1-5
660387,colina,SantaEsther/SantaElena,5,5,280.0,12,8230577,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
13697,colina,Av.ElMagnolio/Av.SantaElena,3,3,120.0,0,9624745,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
127497,maipu,CabodeHornos,3,2,100.0,1,11326333,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
273973,conchali,SanFernando,2,2,220.0,4,8933538,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
99626,loprado,MetroNepturno,3,2,100.0,1,8319496,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
209215,independencia,Independencia,4,1,140.0,2,9439178,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1150714,lobarnechea,Bajóprecio/CasaenCondominio/PaseolosBravos,6,5,310.0,0,10373818,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
1041550,lascondes,CarlosPeñaOtaegui/LasCondesa,4,3,277.0,0,9581074,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
310205,maipu,Dedalo,4,2,130.0,2,7658834,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
726869,colina,HermosacasaestiloProvenzalFrancésenSantaCecilia,4,4,309.0,0,5460405,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
102117,sanbernardo,Entresantamartaycalderondelabarca,2,1,90.0,0,10968859,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
1108032,vitacura,SantaMariadeManquehue,6,4,270.0,4,7441352,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
611634,penalolen,Acueducto/Casagrande,5,5,170.0,2,7476262,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
93400,elmonte,lochacon,3,1,51.0,0,9354297,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
97136,nunoa,LostresAntonio/GuillermoMann,3,1,50.0,0,9562860,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
155125,puentealto,Avenidalasnieves,3,3,85.0,1,11333898,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
217933,puentealto,Luismattelarrain-avda.Conchaytoro,4,1,120.0,3,8614029,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
387811,lareina,Loreley,3,2,165.0,2,7702267,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1108032,vitacura,Tabancura,6,5,238.0,2,1933271,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
188366,laflorida,Villapaseolaflorida/metroquiyalles,4,2,78.0,0,7712848,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
435866,sanmiguel,Av.Departamentalag/granavenidajosemiguelcarrera,6,2,232.0,5,5343137,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
343490,maipu,Caramavida573,6,4,140.0,2,7476771,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
70914,sanbernardo,PasajeCameron15601,2,1,80.0,0,8750958,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
642659,vitacura,Vitacura,4,4,124.0,2,8328166,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
520775,lobarnechea,VendoCasa2pisosPabreAlfredo/ElGabino,4,3,200.0,6,8739234,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
95890,puentealto,ProfesoraIrmaSalasconProfesorAbdónCifuentes,5,3,50.0,1,8347518,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
604631,macul,Villamacul/pedroprado/jorgegonzalezbastias,4,3,201.0,0,5432840,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
483102,lascondes,ApasosdeColónyManquehue,4,3,124.0,1,6914622,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
622665,maipu,Caminolonquen/rinconadadechena/haciendaterranova,4,5,360.0,4,10657730,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1595567,colina,lasbrisaschicureo,4,4,327.0,22,7091820,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
156912,quilicura,PasajePichidegua,4,2,180.0,0,8558650,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
753462,vitacura,Lallaveria,4,4,120.0,3,5813458,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
163989,quilicura,LasTorresPoniente,3,1,65.0,1,7354151,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
997229,lobarnechea,caminodelabrisa14000,6,3,260.0,3,8558751,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
67248,melipilla,LasGolondrinas,3,2,60.0,2,6936022,Melipilla,Metropolitana de Santiago,1-5,1-5,1-5
62267,penaflor,peñaflor,4,1,,0,9760055,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
479452,nunoa,MarchantPereiraconHernancortez,8,4,250.0,6,7447669,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
753462,lascondes,Murano/SanFranciscodeAsis/Genova,3,3,138.0,2,7822017,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
286316,santiago,GeneralGana,3,2,200.0,0,4899344,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
483102,nunoa,BeethovenyDiegodeAlmagro,3,2,108.0,2,11339063,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
908587,colina,LosIngleses,9,7,415.0,30,9635872,Chacabuco,Metropolitana de Santiago,6-10,6-10,6-10
261496,laflorida,Jardínalto//av.Walkermartínez,4,3,125.0,2,4787527,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
267746,santiago,Lordcochrane/victoria,5,2,221.0,4,6928334,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
885983,lascondes,MartíndeZamora/ColegiosVillaMaría/VerboDivino,3,3,187.0,2,7102687,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1285318,colina,Condominiolasbrisasdechicureo,5,4,378.0,4,9850408,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
153176,sanjoaquin,MataveriYC60864/JorgeCanning,3,1,100.0,0,9379201,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1152309,talagante,LonquenSurParadero/,6,3,17525.0,5,7658745,Talagante,Metropolitana de Santiago,1-5,6-10,6-10
3486924,independencia,Hipodromo,9,4,519.0,0,9355997,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
1240996,colina,Elalgarrobo205,5,5,467.0,14,7099969,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
485679,santiago,Sanisidro,5,4,305.0,0,11334997,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
527423,curacavi,Parcela41/ruta68,4,5,235.0,0,8345074,Melipilla,Metropolitana de Santiago,1-5,1-5,1-5
210526,puentealto,PasajeLosHualos,3,2,75.0,5,8936753,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
350138,buin,SimonReyes/Villaseca,4,4,137.0,1,3138823,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
485679,laflorida,MaríaInés/SanJosédelaEstrella,3,1,70.0,0,4911437,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
819944,penalolen,AlvaroCassanova/Grecia,4,4,180.0,2,7670121,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
354526,sanmiguel,Sebastopol/LeondelaBarra,4,3,176.0,0,10637129,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1329639,lareina,AlcaldeCastilloVelasco10726,6,6,400.0,8,7454789,Santiago,Metropolitana de Santiago,6-10,6-10,6-10
638227,huechuraba,LosFresnos,5,5,234.0,2,9598722,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
99626,puentealto,VentaCasa3DormitoriosPuenteAlto,3,1,72.0,1,11340417,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
146949,sanbernardo,VillaChena,3,1,65.0,0,8394658,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
224159,independencia,Longitudinal5/Longitudinal4,4,2,130.0,0,10368086,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
174346,cerronavia,Propiedadde480m2enCerroNavia,12,0,270.0,0,7872366,Santiago,Metropolitana de Santiago,Sin Baños,11-15,11-15
130760,cerrillos,AvNuevaUnoYC59531/DipAngelfantuzzi,3,1,48.0,0,8163479,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1174514,lascondes,Increiblecasa/bajódeprecio/caminodelalgarrobo,4,3,380.0,0,6840105,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
881994,colina,AvenidaChicureoOrienteconPadreSergioCorrea,3,4,210.0,0,7801608,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
350138,paine,-33.83064651489258,5,3,250.0,6,9169672,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
273973,puentealto,LosCorraleros7510,3,2,120.0,2,10652996,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
78892,puentealto,Villanocedal2,2,1,67.0,0,8883705,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
1192243,santiago,Pionono,10,4,364.0,0,6987603,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
